Demanda,C1r,C2r,C3r
155,0.508142882212975,0.444625021936353,0.381107161659731
155,0.505839362274288,0.442609441990002,0.379379521705716
155,0.503669566975047,0.440710871103166,0.377752175231285
290.367395283206,0.555170477661432,0.485774167953753,0.416377858246074
278.992583180374,0.594057357306109,0.519800187642845,0.445543017979582
27.3588538151037,0.617293997714897,0.540132248000535,0.462970498286173
185.564485442862,0.646735368186974,0.565893447163602,0.485051526140231
96.1974142561981,0.668888511197129,0.585277447297488,0.501666383397847
210.147426673894,0.694408437218826,0.607607382566473,0.52080632791412
57.6559951390916,0.726731417934664,0.635889990692831,0.545048563450998
304.395677776343,0.726432073581779,0.635628064384056,1000
310,0.516214975086563,0.451688103200742,1000
310,0.5495489131374,0.480855298995225,1000
445.367395283206,0.588247838878702,0.514716859018864,1000
433.992583180374,0.607116843503944,0.531227238065951,1000
182.358853815104,0.617395041693318,0.540220661481653,0.463046281269988
340.564485442862,0.651840296832231,0.570360259728202,1000
251.197414256198,0.670535805044116,0.586718829413601,0.502901853783087
365.147426673894,0.694495139624136,0.607683247171119,1000
212.655995139092,0.726833662359066,0.635979454564182,0.545125246769299
459.395677776343,0.728477227575348,0.637417574128429,1000
310,0.539173502789291,0.471776814940629,1000
445.367395283206,0.579064670594886,0.506681586770525,1000
433.992583180374,0.601145234359345,0.526002080064427,1000
182.358853815104,0.617703976036093,0.540490979031581,0.46327798202707
340.564485442862,0.648688996811586,0.567602872210138,1000
251.197414256198,0.673184222565998,0.589036194745248,0.504888166924499
365.147426673894,0.694645359391153,0.607814689467259,1000
212.655995139092,0.7269068188239,0.636043466470913,0.545180114117925
459.395677776343,0.726906455822518,0.636043148844703,1000
445.367395283206,0.555796847851949,0.486322241870456,1000
433.992583180374,0.595464384490781,0.521031336429434,1000
182.358853815104,0.632797209861949,0.553697558629205,0.474597907396462
340.564485442862,0.650116355028772,0.568851810650175,1000
251.197414256198,0.692147037552191,0.605628657858167,0.519110278164143
365.147426673894,0.705344518980989,0.617176454108365,1000
212.655995139092,0.736398345923393,0.644348552682969,0.552298759442545
459.395677776343,0.730672472106489,0.639338413093178,1000
569.35997846358,0.601202193056666,0.526051918924582,1000
317.72624909831,0.647902989739481,0.566915116022046,1000
475.931880726068,0.655596100601862,0.573646588026629,1000
386.564809539404,0.706985109392922,0.618611970718807,1000
500.5148219571,0.714130361490563,0.624864066304243,1000
348.023390422298,0.743742443453465,0.650774638021781,1000
594.763073059549,0.735071777079495,0.643187804944558,1000
306.351436995477,0.643542319379663,0.563099529457205,1000
464.557068623236,0.649054025796983,0.56792227257236,1000
375.189997436572,0.701234144703088,0.613579876615202,1000
489.140009854267,0.706987434844216,0.618614005488689,1000
336.648578319465,0.736790681164196,0.644691846018672,1000
583.388260956717,0.729404251731597,0.638228720265147,1000
212.923339257965,0.661986109012796,0.579237845386196,0.496489581759597
123.556268071302,0.676890058944594,0.59227880157652,0.507667544208446
237.506280488997,0.694412307027455,0.607610768649023,0.520809230270591
85.0148489541953,0.726745430292294,0.635902251505757,0.54505907271922
331.754531591446,0.729786772214599,0.638563425687774,1000
281.76189969906,0.70852968984243,0.619963478612127,0.531397267381823
395.711912116755,0.706686801354873,0.618350951185514,1000
243.220480581953,0.735025352371227,0.643147183324824,0.551269014278421
489.960163219205,0.727316530658144,0.636401964325876,1000
306.344840930092,0.708590957388525,0.620017087714959,1000
153.85340939529,0.736027284628398,0.644023874049848,0.552020463471299
400.593092032541,0.750139581409987,0.656372133733738,1000
267.803421812985,0.726747481657767,0.635904046450546,0.545060611243325
514.543104450236,0.7360491748681,0.644043028009587,1000
362.051672915434,0.746317433778239,0.653027754555959,1000
465,0.549549115601566,0.48085547615137,1000
600.367395283206,0.589440283407161,1000,1000
588.992583180374,0.61152084717162,0.535080741275167,1000
337.358853815104,0.617805020014513,0.540579392512699,1000
495.564485442862,0.653793925456844,0.572069684774738,1000
406.197414256198,0.674831516412985,0.590477576861362,1000
520.147426673894,0.694732061796462,0.607890554071904,1000
367.655995139092,0.727009063248302,0.636132930342264,1000
614.395677776343,0.728951609816087,1000,1000
600.367395283206,0.588874209069219,1000,1000
588.992583180374,0.608523870688617,0.53245838685254,1000
337.358853815104,0.632898253840369,0.553785972110323,1000
495.564485442862,0.655221283674029,0.573318623214775,1000
406.197414256198,0.693794331399178,0.607070039974281,1000
520.147426673894,0.705431221386298,0.617252318713011,1000
367.655995139092,0.736500590347795,0.64443801655432,1000
614.395677776343,0.732717626100058,1000,1000
724.35997846358,0.614261679254501,1000,1000
472.72624909831,0.648004033717901,0.567003529503164,1000
630.931880726068,0.660701029247119,1000,1000
541.564809539404,0.708632403239909,0.62005335283492,1000
655.5148219571,0.714217063895872,1000,1000
503.023390422298,0.743844687877866,0.650864101893133,1000
749.763073059549,0.737116931073065,1000,1000
461.351436995477,0.643643363358083,0.563187942938322,1000
619.557068623236,0.65415895444224,1000,1000
530.189997436572,0.702881438550074,0.615021258731315,1000
644.140009854267,0.707074137249525,1000,1000
491.648578319465,0.736892925588598,0.644781309890023,1000
738.388260956717,0.731449405725166,1000,1000
367.923339257965,0.662087152991216,0.579326258867314,1000
278.556268071302,0.676991102923014,0.592367215057637,0.507743327192261
392.506280488997,0.694499009432764,0.607686633253668,1000
240.014848954195,0.726846474270714,0.635990664986875,0.545134855703035
486.754531591446,0.729887816193019,0.638651839168891,1000
436.76189969906,0.710176983689417,0.62140486072824,1000
550.711912116755,0.706773503760182,0.618426815790159,1000
398.220480581953,0.735127596795629,0.643236647196175,1000
644.960163219205,0.729361684651714,1000,1000
461.344840930092,0.708677659793834,0.620092952319605,1000
308.85340939529,0.7361295290528,0.6441133379212,1000
555.593092032541,0.751786875256973,0.657813515849852,1000
422.803421812985,0.726834184063076,0.635979911055192,1000
669.543104450236,0.736135877273409,1000,1000
517.051672915434,0.746419678202641,0.653117218427311,1000
600.367395283206,0.579691040785403,1000,1000
588.992583180374,0.602552261544017,0.527233228851015,1000
337.358853815104,0.633207188183144,0.554056289660251,1000
495.564485442862,0.652069983653384,0.570561235696711,1000
406.197414256198,0.696442748921061,0.609387405305928,1000
520.147426673894,0.705581441153316,0.617383761009151,1000
367.655995139092,0.73657374681263,0.644502028461051,1000
614.395677776343,0.731146854347228,1000,1000
724.35997846358,0.608290070109902,1000,1000
472.72624909831,0.648312968060677,0.567273847053092,1000
630.931880726068,0.657549729226474,1000,1000
541.564809539404,0.711280820761792,0.622370718166568,1000
655.5148219571,0.71436728366289,1000,1000
503.023390422298,0.743917844342701,0.650928113799863,1000
749.763073059549,0.735546159320234,1000,1000
461.351436995477,0.643952297700858,0.563458260488251,1000
619.557068623236,0.651007654421595,1000,1000
530.189997436572,0.705529856071957,0.617338624062962,1000
644.140009854267,0.707224357016543,1000,1000
491.648578319465,0.736966082053433,0.644845321796754,1000
738.388260956717,0.729878633972336,1000,1000
367.923339257965,0.662396087333991,0.579596576417242,1000
278.556268071302,0.677300037265789,0.592637532607566,0.507975027949342
392.506280488997,0.694649229199781,0.607818075549809,1000
240.014848954195,0.72692083118153,0.636055727283839,0.545190623386148
486.754531591446,0.730196750535794,0.63892215671882,1000
436.76189969906,0.710483318467043,0.621672903658662,1000
550.711912116755,0.7069237235272,0.6185582580863,1000
398.220480581953,0.735200753260464,0.643300659102906,1000
644.960163219205,0.727790912898884,1000,1000
461.344840930092,0.708827879560852,0.620224394615745,1000
308.85340939529,0.736202685517635,0.64417734982793,1000
555.593092032541,0.750613963650726,0.656787218194385,1000
422.803421812985,0.726922882547004,0.636057522228628,1000
669.543104450236,0.736286097040426,1000,1000
517.051672915434,0.746492834667476,0.653181230334041,1000
724.35997846358,0.601828563247183,1000,1000
472.72624909831,0.648529359929999,0.567463189938749,1000
630.931880726068,0.656222470792379,1000,1000
541.564809539404,0.70761147958344,0.61916004463551,1000
655.5148219571,0.71475673168108,1000,1000
503.023390422298,0.744368813643982,0.651322711938484,1000
749.763073059549,0.735698147270013,1000,1000
461.351436995477,0.644949346564335,0.564330678243793,1000
619.557068623236,0.650461052981655,1000,1000
530.189997436572,0.70264117188776,0.61481102540179,1000
644.140009854267,0.708394462028888,1000,1000
491.648578319465,0.738197708348868,0.64592299480526,1000
738.388260956717,0.730811278916269,1000,1000
367.923339257965,0.665367095854593,0.582196208872769,1000
278.556268071302,0.692393271091645,0.60584411220519,0.519294953318734
392.506280488997,0.705348388789617,0.617179840190915,1000
240.014848954195,0.736412358281023,0.644360813495895,0.552309268710767
486.754531591446,0.734027170739309,0.642273774396895,1000
436.76189969906,0.711910676684228,0.622921842098699,1000
550.711912116755,0.71006778819667,0.621309314672087,1000
398.220480581953,0.738406339213025,0.646105546811397,1000
644.960163219205,0.730697517499942,1000,1000
461.344840930092,0.719527039150687,0.629586159256851,1000
308.85340939529,0.745694212617127,0.652482436039986,1000
555.593092032541,0.754379979934697,0.660082482442859,1000
422.803421812985,0.736414409646496,0.644362608440684,1000
669.543104450236,0.74028957339281,1000,1000
517.051672915434,0.750557832302949,0.65673810326508,1000
596.718832278684,0.650687155130219,0.569351260738942,1000
754.924463906442,0.656198861547539,1000,1000
665.557392719778,0.708378980453644,1000,1000
779.507405137474,0.714132270594773,1000,1000
627.015973602672,0.743935516914753,1000,1000
873.755656239923,0.736549087482153,1000,1000
503.290734541172,0.670846841427683,0.586990986249223,1000
413.923663354508,0.707499050969178,0.619061669598031,1000
527.873675772204,0.714134231299191,0.624867452386792,1000
375.382244237401,0.743756455811095,0.650786898834708,1000
622.121926874653,0.738426475712315,1000,1000
572.129294982266,0.717390422257318,0.627716619475153,1000
686.079307399962,0.715547533769761,1000,1000
533.58787586516,0.743886084786115,0.65090032418785,1000
780.327558502411,0.735956234155861,1000,1000
596.712236213298,0.728312881660262,0.637273771452729,1000
444.220804678496,0.753038310147199,0.658908521378799,1000
690.960487315747,0.758779284907703,1000,1000
558.170817096192,0.743758507176568,0.650788693779497,1000
804.910499733443,0.744688878365816,1000,1000
652.419068198641,0.754957137275956,1000,1000
491.915922438339,0.664304766622804,0.581266670794954,1000
402.548851251676,0.703138380609359,0.615246083033189,1000
516.498863669371,0.706991304652845,0.618617391571239,1000
364.007432134569,0.736804693521826,0.644704106831598,1000
610.74711477182,0.732758950364417,1000,1000
560.754482879434,0.710848347452439,0.621992304020884,1000
674.704495297129,0.709005458964882,1000,1000
522.213063762327,0.737344009981236,0.645176008733582,1000
768.952746399578,0.729635188268153,1000,1000
585.337424110465,0.721169955013915,0.631023710637175,1000
432.845992575663,0.746086547857931,0.652825729375689,1000
679.585675212915,0.753111759559804,1000,1000
546.796004993359,0.7368067448873,0.644705901776387,1000
793.53568763061,0.739021353017917,1000,1000
641.044256095808,0.749289611928057,1000,1000
309.120753514164,0.716531237589896,0.626964832891159,1000
423.070765931859,0.706690671163501,0.618354337268064,1000
270.579334397057,0.735039364728857,0.64315944413775,0.551279523546643
517.319017034308,0.730671229290965,0.639337325629594,1000
333.703694745195,0.708594827197153,0.620020473797509,1000
181.212263210393,0.736041296986028,0.644036134862775,0.552030972739521
427.951945847644,0.753494280042806,0.659307495037456,1000
295.162275628089,0.726751351466395,0.635907432533096,0.545063513599797
541.90195826534,0.736053044676728,0.644046414092137,1000
389.410526730538,0.746331446135869,0.653040015368885,1000
491.909326372954,0.720869321524572,0.630760656334,1000
339.417894838151,0.744321219064962,0.651281066681841,1000
586.157577475403,0.751024038486352,0.657146033675558,1000
453.367907255847,0.735041416094331,0.643161239082539,1000
700.107589893098,0.736933631944465,1000,1000
547.616158358296,0.747201890854605,0.653801654497779,1000
364.000836069183,0.736043348351502,0.644037929807564,1000
610.740518706435,0.750231695037798,1000,1000
458.249087171632,0.755613300471974,0.661161637912977,1000
572.199099589328,0.746333497501342,0.653041810313674,1000
755.367395283206,0.590066653597678,1000,1000
743.992583180374,0.612927874356292,1000,1000
492.358853815104,0.640970346713957,0.560849053374712,1000
650.564485442862,0.662445596465659,1000,1000
561.197414256198,0.701866424272766,0.61413312123867,1000
675.147426673894,0.713503314259886,1000,1000
522.655995139092,0.744572683221383,0.65150109781871,1000
769.395677776343,0.740789718973646,1000,1000
879.35997846358,0.618665682922177,1000,1000
627.72624909831,0.656076126591489,1000,1000
785.931880726068,0.667925342038749,1000,1000
696.564809539404,0.716704496113497,1000,1000
810.5148219571,0.72228915676946,1000,1000
658.023390422298,0.751916780751454,1000,1000
616.351436995477,0.650731240411319,1000,1000
774.557068623236,0.661246831495476,1000,1000
685.189997436572,0.70996931560331,1000,1000
799.140009854267,0.714162014302761,1000,1000
646.648578319465,0.743980802641834,1000,1000
893.388260956717,0.738537282778402,1000,1000
522.923339257965,0.664040781615828,0.581035683913849,1000
433.556268071302,0.678947331112776,0.594078914723679,1000
547.506280488997,0.694750273178201,0.607906489030926,1000
395.014848954195,0.72702187515995,0.636144140764957,1000
641.754531591446,0.730362198433758,1000,1000
591.76189969906,0.712130612314029,0.623114285774776,1000
705.711912116755,0.708727132384794,1000,1000
553.220480581953,0.737081225420241,0.644946072242711,1000
799.960163219205,0.731315313276326,1000,1000
616.344840930092,0.710475173407838,1000,1000
463.85340939529,0.737849979364621,0.645618731944044,1000
710.593092032541,0.752261257497712,1000,1000
577.803421812985,0.727009584952313,0.636133386833274,1000
824.543104450236,0.736610259514148,1000,1000
672.051672915434,0.74689406044338,1000,1000
879.35997846358,0.614888049445018,1000,1000
627.72624909831,0.648630403908419,1000,1000
785.931880726068,0.661327399437636,1000,1000
696.564809539404,0.709258773430426,1000,1000
810.5148219571,0.71484343408639,1000,1000
658.023390422298,0.744471058068384,1000,1000
616.351436995477,0.645050390542755,1000,1000
774.557068623236,0.655565981626912,1000,1000
685.189997436572,0.704288465734747,1000,1000
799.140009854267,0.708481164434198,1000,1000
646.648578319465,0.73829995277327,1000,1000
893.388260956717,0.732856432909838,1000,1000
522.923339257965,0.665468139833013,0.582284622353886,1000
433.556268071302,0.694040564938632,0.607285494321303,1000
547.506280488997,0.705449432768037,0.617268253672033,1000
395.014848954195,0.736513402259443,0.644449226977013,1000
641.754531591446,0.734128214717729,1000,1000
591.76189969906,0.713557970531215,0.624363224214813,1000
705.711912116755,0.71015449060198,1000,1000
553.220480581953,0.738508583637427,0.646195010682748,1000
799.960163219205,0.732742671493511,1000,1000
616.344840930092,0.721174332997674,1000,1000
463.85340939529,0.747341506464114,0.6539238181561,1000
710.593092032541,0.756027273781683,1000,1000
577.803421812985,0.736501112051805,0.64443847304533,1000
824.543104450236,0.740376275798119,1000,1000
672.051672915434,0.750660076727351,1000,1000
751.718832278684,0.650788199108639,1000,1000
820.557392719778,0.710026274300631,1000,1000
782.015973602672,0.744037761339155,1000,1000
658.290734541172,0.670947885406103,1000,1000
568.923663354508,0.709146344816165,0.620503051714144,1000
682.873675772204,0.714235275277611,1000,1000
530.382244237401,0.743857499789515,0.650875312315825,1000
777.121926874653,0.738527519690735,1000,1000
727.129294982266,0.719037716104305,1000,1000
841.079307399962,0.71563423617507,1000,1000
688.58787586516,0.743988329210517,1000,1000
751.712236213298,0.729960175507248,1000,1000
599.220804678496,0.754685603994186,0.660349903494913,1000
845.960487315747,0.76042657875469,1000,1000
713.170817096192,0.743845209581877,1000,1000
807.419068198641,0.755059381700357,1000,1000
646.915922438339,0.664405810601224,1000,1000
557.548851251676,0.704785674456346,0.616687465149303,1000
671.498863669371,0.707092348631265,1000,1000
519.007432134569,0.736905737500246,0.644792520312715,1000
765.74711477182,0.732859994342837,1000,1000
715.754482879434,0.712495641299426,1000,1000
829.704495297129,0.709092161370191,1000,1000
677.213063762327,0.737446254405638,1000,1000
740.337424110465,0.722817248860901,1000,1000
587.845992575663,0.747733841704918,0.654267111491803,1000
834.585675212915,0.754759053406791,1000,1000
701.796004993359,0.736893447292609,1000,1000
796.044256095808,0.749391856352458,1000,1000
464.120753514164,0.716632281568316,0.627053246372276,1000
578.070765931859,0.706791715141922,0.618442750749181,1000
425.579334397057,0.735140408707278,0.643247857618868,1000
672.319017034308,0.730772273269385,1000,1000
488.703694745195,0.708695871175573,0.620108887278627,1000
336.212263210393,0.736142340964448,0.644124548343892,1000
582.951945847644,0.753595324021227,0.659395908518573,1000
450.162275628089,0.726848196420706,0.635992171868118,1000
696.90195826534,0.736154088655148,1000,1000
544.410526730538,0.746432490114289,0.653128428850003,1000
646.909326372954,0.722516615371558,1000,1000
494.417894838151,0.745968512911949,0.652722448797955,1000
741.157577475403,0.752671332333339,1000,1000
608.367907255847,0.73512811849964,1000,1000
855.107589893098,0.737020334349774,1000,1000
702.616158358296,0.747304135279006,1000,1000
519.000836069183,0.736130050756811,0.644113794412209,1000
765.740518706435,0.751878988884785,1000,1000
613.249087171632,0.75726059431896,1000,1000
727.199099589328,0.746420199906652,1000,1000
879.35997846358,0.608916440300419,1000,1000
627.72624909831,0.648939338251194,1000,1000
785.931880726068,0.658176099416991,1000,1000
696.564809539404,0.711907190952309,1000,1000
810.5148219571,0.714993653853407,1000,1000
658.023390422298,0.744544214533218,1000,1000
616.351436995477,0.64535932488553,1000,1000
774.557068623236,0.652414681606267,1000,1000
685.189997436572,0.706936883256629,1000,1000
799.140009854267,0.708631384201215,1000,1000
646.648578319465,0.738373109238105,1000,1000
893.388260956717,0.731285661157008,1000,1000
522.923339257965,0.665777074175788,0.582554939903815,1000
433.556268071302,0.696688982460515,0.60960285965295,1000
547.506280488997,0.705758367110813,0.617538571221961,1000
395.014848954195,0.736822336602218,0.644719544526941,1000
641.754531591446,0.734437149060504,1000,1000
591.76189969906,0.716206388053098,0.62668058954646,1000
705.711912116755,0.710304710368997,1000,1000
553.220480581953,0.738581740102262,0.646259022589479,1000
799.960163219205,0.731171899740681,1000,1000
616.344840930092,0.723822750519557,1000,1000
463.85340939529,0.749989923985997,0.656241183487747,1000
710.593092032541,0.758675691303566,1000,1000
577.803421812985,0.736651331818823,0.64456991534147,1000
824.543104450236,0.740526495565136,1000,1000
672.051672915434,0.750733233192186,1000,1000
751.718832278684,0.651097133451414,1000,1000
820.557392719778,0.712674691822514,1000,1000
782.015973602672,0.744110917803989,1000,1000
658.290734541172,0.671256819748879,1000,1000
568.923663354508,0.711794762338048,0.622820417045792,1000
682.873675772204,0.714544209620387,1000,1000
530.382244237401,0.74416643413229,0.651145629865754,1000
777.121926874653,0.738836454033511,1000,1000
727.129294982266,0.721686133626188,1000,1000
841.079307399962,0.715784455942087,1000,1000
688.58787586516,0.744061485675352,1000,1000
751.712236213298,0.732608593029131,1000,1000
599.220804678496,0.757334021516069,0.66266726882656,1000
845.960487315747,0.763074996276573,1000,1000
713.170817096192,0.743995429348895,1000,1000
807.419068198641,0.755132538165192,1000,1000
646.915922438339,0.664714744944,1000,1000
557.548851251676,0.707434091978229,0.61900483048095,1000
671.498863669371,0.70740128297404,1000,1000
519.007432134569,0.737214671843021,0.645062837862644,1000
765.74711477182,0.733168928685612,1000,1000
715.754482879434,0.715144058821309,1000,1000
829.704495297129,0.709242381137208,1000,1000
677.213063762327,0.737519410870473,1000,1000
740.337424110465,0.725465666382784,1000,1000
587.845992575663,0.7503822592268,0.65658447682345,1000
834.585675212915,0.757407470928674,1000,1000
701.796004993359,0.737043667059626,1000,1000
796.044256095808,0.749465012817293,1000,1000
464.120753514164,0.716941215911091,0.627323563922205,1000
578.070765931859,0.707100649484697,0.61871306829911,1000
425.579334397057,0.735449343050053,0.643518175168796,1000
672.319017034308,0.73108120761216,1000,1000
488.703694745195,0.709004805518349,0.620379204828555,1000
336.212263210393,0.736451275307224,0.64439486589382,1000
582.951945847644,0.753904258364002,0.659666226068501,1000
450.162275628089,0.726926752355632,0.636060908311178,1000
696.90195826534,0.736463022997923,1000,1000
544.410526730538,0.746741424457064,0.653398746399931,1000
646.909326372954,0.722822950149184,1000,1000
494.417894838151,0.746274847689574,0.652990491728377,1000
